,area,value,year,item
4,秋田県,3958327.0,1996.0,GDP
5,山形県,4150965.0,1996.0,GDP
6,福島県,7905848.0,1996.0,GDP
7,茨城県,11259723.0,1996.0,GDP
8,栃木県,8264071.0,1996.0,GDP
9,群馬県,7837947.0,1996.0,GDP
10,埼玉県,19977299.0,1996.0,GDP
11,千葉県,18455146.0,1996.0,GDP
12,東京都,85389240.0,1996.0,GDP
13,神奈川県,31015266.0,1996.0,GDP
14,新潟県,9806682.0,1996.0,GDP
15,富山県,4606454.0,1996.0,GDP
16,石川県,4597657.0,1996.0,GDP
17,福井県,3221796.0,1996.0,GDP
18,山梨県,3263099.0,1996.0,GDP
19,長野県,8285669.0,1996.0,GDP
20,岐阜県,7368773.0,1996.0,GDP
21,静岡県,15096767.0,1996.0,GDP
22,愛知県,34312659.0,1996.0,GDP
23,三重県,6528788.0,1996.0,GDP
24,滋賀県,5977010.0,1996.0,GDP
25,京都府,9566527.0,1996.0,GDP
26,大阪府,41535437.0,1996.0,GDP
27,兵庫県,21498305.0,1996.0,GDP
28,奈良県,3734744.0,1996.0,GDP
29,和歌山県,3259783.0,1996.0,GDP
30,鳥取県,2123356.0,1996.0,GDP
31,島根県,2371847.0,1996.0,GDP
32,岡山県,7482377.0,1996.0,GDP
33,広島県,11303180.0,1996.0,GDP
34,山口県,5690678.0,1996.0,GDP
35,徳島県,2635655.0,1996.0,GDP
36,香川県,3796787.0,1996.0,GDP
37,愛媛県,5075210.0,1996.0,GDP
38,高知県,2364302.0,1996.0,GDP
39,福岡県,17343911.0,1996.0,GDP
40,佐賀県,2883796.0,1996.0,GDP
41,長崎県,4620278.0,1996.0,GDP
42,熊本県,5921658.0,1996.0,GDP
43,大分県,4206109.0,1996.0,GDP
44,宮崎県,3333646.0,1996.0,GDP
45,鹿児島県,5088780.0,1996.0,GDP
46,沖縄県,3369302.0,1996.0,GDP
0,北海道,19865154.0,1997.0,GDP
1,青森県,4514065.0,1997.0,GDP
2,岩手県,4711554.0,1997.0,GDP
3,宮城県,8742209.0,1997.0,GDP
4,秋田県,3885626.0,1997.0,GDP
5,山形県,4133058.0,1997.0,GDP
6,福島県,7899497.0,1997.0,GDP
7,茨城県,11370457.0,1997.0,GDP
8,栃木県,8178163.0,1997.0,GDP
9,群馬県,7918042.0,1997.0,GDP
10,埼玉県,20127095.0,1997.0,GDP
11,千葉県,18389150.0,1997.0,GDP
12,東京都,86077748.0,1997.0,GDP
13,神奈川県,30378455.0,1997.0,GDP
14,新潟県,9679338.0,1997.0,GDP
15,富山県,4502256.0,1997.0,GDP
16,石川県,4569337.0,1997.0,GDP
17,福井県,3267181.0,1997.0,GDP
18,山梨県,3265912.0,1997.0,GDP
19,長野県,8248547.0,1997.0,GDP
20,岐阜県,7268060.0,1997.0,GDP
21,静岡県,15021635.0,1997.0,GDP
22,愛知県,33082659.0,1997.0,GDP
23,三重県,6402552.0,1997.0,GDP
24,滋賀県,5912819.0,1997.0,GDP
25,京都府,9427616.0,1997.0,GDP
26,大阪府,40813849.0,1997.0,GDP
27,兵庫県,20877694.0,1997.0,GDP
28,奈良県,3724903.0,1997.0,GDP
29,和歌山県,3216687.0,1997.0,GDP
30,鳥取県,2097056.0,1997.0,GDP
31,島根県,2372012.0,1997.0,GDP
32,岡山県,7245959.0,1997.0,GDP
33,広島県,11185777.0,1997.0,GDP
34,山口県,5737771.0,1997.0,GDP
35,徳島県,2654971.0,1997.0,GDP
36,香川県,3843626.0,1997.0,GDP
37,愛媛県,4895164.0,1997.0,GDP
38,高知県,2337738.0,1997.0,GDP
39,福岡県,17604546.0,1997.0,GDP
40,佐賀県,2834866.0,1997.0,GDP
41,長崎県,4522299.0,1997.0,GDP
42,熊本県,5864334.0,1997.0,GDP
43,大分県,4313102.0,1997.0,GDP
44,宮崎県,3335847.0,1997.0,GDP
45,鹿児島県,5095756.0,1997.0,GDP
46,沖縄県,3353109.0,1997.0,GDP
0,北海道,19741059.0,1998.0,GDP
1,青森県,4510436.0,1998.0,GDP
2,岩手県,4684260.0,1998.0,GDP
3,宮城県,8617521.0,1998.0,GDP
4,秋田県,3855294.0,1998.0,GDP
5,山形県,4100393.0,1998.0,GDP
6,福島県,7844830.0,1998.0,GDP
7,茨城県,11081932.0,1998.0,GDP
8,栃木県,7977824.0,1998.0,GDP
9,群馬県,7795812.0,1998.0,GDP
10,埼玉県,20071874.0,1998.0,GDP
11,千葉県,18198379.0,1998.0,GDP
12,東京都,84107559.0,1998.0,GDP
13,神奈川県,29817079.0,1998.0,GDP
14,新潟県,9651460.0,1998.0,GDP
15,富山県,4412453.0,1998.0,GDP
16,石川県,4511695.0,1998.0,GDP
17,福井県,3235908.0,1998.0,GDP
18,山梨県,3192095.0,1998.0,GDP
19,長野県,7950762.0,1998.0,GDP
20,岐阜県,7250852.0,1998.0,GDP
21,静岡県,14920408.0,1998.0,GDP
22,愛知県,32889497.0,1998.0,GDP
23,三重県,6271729.0,1998.0,GDP
24,滋賀県,5605466.0,1998.0,GDP
25,京都府,9314700.0,1998.0,GDP
26,大阪府,40065194.0,1998.0,GDP
27,兵庫県,19943217.0,1998.0,GDP
28,奈良県,3662021.0,1998.0,GDP
29,和歌山県,3185377.0,1998.0,GDP
30,鳥取県,2087276.0,1998.0,GDP
31,島根県,2409947.0,1998.0,GDP
32,岡山県,7189824.0,1998.0,GDP
33,広島県,11007700.0,1998.0,GDP
34,山口県,5573690.0,1998.0,GDP
35,徳島県,2634938.0,1998.0,GDP
36,香川県,3823176.0,1998.0,GDP
37,愛媛県,4888121.0,1998.0,GDP
38,高知県,2361610.0,1998.0,GDP
39,福岡県,17447420.0,1998.0,GDP
40,佐賀県,2839514.0,1998.0,GDP
41,長崎県,4475931.0,1998.0,GDP
42,熊本県,5703077.0,1998.0,GDP
43,大分県,4292536.0,1998.0,GDP
44,宮崎県,3362732.0,1998.0,GDP
45,鹿児島県,5119217.0,1998.0,GDP
46,沖縄県,3420787.0,1998.0,GDP
0,北海道,19676325.0,1999.0,GDP
1,青森県,4523234.0,1999.0,GDP
2,岩手県,4699110.0,1999.0,GDP
3,宮城県,8600181.0,1999.0,GDP
4,秋田県,3831162.0,1999.0,GDP
5,山形県,4122659.0,1999.0,GDP
6,福島県,7848479.0,1999.0,GDP
7,茨城県,11113219.0,1999.0,GDP
8,栃木県,7768291.0,1999.0,GDP
9,群馬県,7876510.0,1999.0,GDP
10,埼玉県,20154446.0,1999.0,GDP
11,千葉県,18251353.0,1999.0,GDP
12,東京都,83251634.0,1999.0,GDP
13,神奈川県,29466039.0,1999.0,GDP
14,新潟県,9519808.0,1999.0,GDP
15,富山県,4350803.0,1999.0,GDP
16,石川県,4556261.0,1999.0,GDP
17,福井県,3168488.0,1999.0,GDP
18,山梨県,3180776.0,1999.0,GDP
19,長野県,8137979.0,1999.0,GDP
20,岐阜県,7220836.0,1999.0,GDP
21,静岡県,14812590.0,1999.0,GDP
22,愛知県,32519643.0,1999.0,GDP
23,三重県,6246885.0,1999.0,GDP
24,滋賀県,5649593.0,1999.0,GDP
25,京都府,9291049.0,1999.0,GDP
26,大阪府,39669650.0,1999.0,GDP
27,兵庫県,19532771.0,1999.0,GDP
28,奈良県,3691696.0,1999.0,GDP
29,和歌山県,3199200.0,1999.0,GDP
30,鳥取県,2112863.0,1999.0,GDP
31,島根県,2410685.0,1999.0,GDP
32,岡山県,7162778.0,1999.0,GDP
33,広島県,10817024.0,1999.0,GDP
34,山口県,5515589.0,1999.0,GDP
35,徳島県,2638397.0,1999.0,GDP
36,香川県,3653863.0,1999.0,GDP
37,愛媛県,4749495.0,1999.0,GDP
38,高知県,2371597.0,1999.0,GDP
39,福岡県,17302988.0,1999.0,GDP
40,佐賀県,2860345.0,1999.0,GDP
41,長崎県,4415508.0,1999.0,GDP
42,熊本県,5647986.0,1999.0,GDP
43,大分県,4250821.0,1999.0,GDP
44,宮崎県,3351898.0,1999.0,GDP
45,鹿児島県,5193789.0,1999.0,GDP
46,沖縄県,3434018.0,1999.0,GDP
0,北海道,20273890.0,2000.0,GDP
1,青森県,4566746.0,2000.0,GDP
2,岩手県,4945636.0,2000.0,GDP
3,宮城県,8750077.0,2000.0,GDP
4,秋田県,3866892.0,2000.0,GDP
5,山形県,4313915.0,2000.0,GDP
6,福島県,8092154.0,2000.0,GDP
7,茨城県,11390054.0,2000.0,GDP
8,栃木県,8076654.0,2000.0,GDP
9,群馬県,7828728.0,2000.0,GDP
10,埼玉県,20891759.0,2000.0,GDP
11,千葉県,19511070.0,2000.0,GDP
12,東京都,84193449.0,2000.0,GDP
13,神奈川県,31749074.0,2000.0,GDP
14,新潟県,9445852.0,2000.0,GDP
15,富山県,4645747.0,2000.0,GDP
16,石川県,4659590.0,2000.0,GDP
17,福井県,3372103.0,2000.0,GDP
18,山梨県,3355632.0,2000.0,GDP
19,長野県,8628562.0,2000.0,GDP
20,岐阜県,7316077.0,2000.0,GDP
21,静岡県,16266345.0,2000.0,GDP
22,愛知県,33364593.0,2000.0,GDP
23,三重県,7276016.0,2000.0,GDP
24,滋賀県,5862427.0,2000.0,GDP
25,京都府,10017368.0,2000.0,GDP
26,大阪府,39831765.0,2000.0,GDP
27,兵庫県,19518000.0,2000.0,GDP
28,奈良県,3850150.0,2000.0,GDP
29,和歌山県,3412320.0,2000.0,GDP
30,鳥取県,2174233.0,2000.0,GDP
31,島根県,2584578.0,2000.0,GDP
32,岡山県,7143652.0,2000.0,GDP
33,広島県,11267671.0,2000.0,GDP
34,山口県,5704108.0,2000.0,GDP
35,徳島県,2646162.0,2000.0,GDP
36,香川県,3730304.0,2000.0,GDP
37,愛媛県,4903412.0,2000.0,GDP
38,高知県,2546797.0,2000.0,GDP
39,福岡県,17756441.0,2000.0,GDP
40,佐賀県,2913758.0,2000.0,GDP
41,長崎県,4351588.0,2000.0,GDP
42,熊本県,5883568.0,2000.0,GDP
43,大分県,4595336.0,2000.0,GDP
44,宮崎県,3620308.0,2000.0,GDP
45,鹿児島県,5455747.0,2000.0,GDP
46,沖縄県,3539894.0,2000.0,GDP
0,北海道,20069387.0,2001.0,GDP
1,青森県,4420397.0,2001.0,GDP
2,岩手県,4609977.0,2001.0,GDP
3,宮城県,8553570.0,2001.0,GDP
4,秋田県,3816522.0,2001.0,GDP
5,山形県,4070252.0,2001.0,GDP
6,福島県,7765662.0,2001.0,GDP
7,茨城県,10866402.0,2001.0,GDP
8,栃木県,7885352.0,2001.0,GDP
9,群馬県,7568806.0,2001.0,GDP
10,埼玉県,20279685.0,2001.0,GDP
11,千葉県,18602262.0,2001.0,GDP
12,東京都,83859535.0,2001.0,GDP
13,神奈川県,30721614.0,2001.0,GDP
14,新潟県,9218436.0,2001.0,GDP
15,富山県,4480501.0,2001.0,GDP
16,石川県,4559703.0,2001.0,GDP
17,福井県,3316105.0,2001.0,GDP
18,山梨県,3163781.0,2001.0,GDP
19,長野県,8178638.0,2001.0,GDP
20,岐阜県,7173748.0,2001.0,GDP
21,静岡県,15591076.0,2001.0,GDP
22,愛知県,33268825.0,2001.0,GDP
23,三重県,6963290.0,2001.0,GDP
24,滋賀県,5615579.0,2001.0,GDP
25,京都府,9464602.0,2001.0,GDP
26,大阪府,38684128.0,2001.0,GDP
27,兵庫県,18497571.0,2001.0,GDP
28,奈良県,3765333.0,2001.0,GDP
29,和歌山県,3374866.0,2001.0,GDP
30,鳥取県,2135551.0,2001.0,GDP
31,島根県,2552730.0,2001.0,GDP
32,岡山県,7205797.0,2001.0,GDP
33,広島県,10897883.0,2001.0,GDP
34,山口県,5579124.0,2001.0,GDP
35,徳島県,2623229.0,2001.0,GDP
36,香川県,3720188.0,2001.0,GDP
37,愛媛県,4815234.0,2001.0,GDP
38,高知県,2469309.0,2001.0,GDP
39,福岡県,17446703.0,2001.0,GDP
40,佐賀県,2807767.0,2001.0,GDP
41,長崎県,4302934.0,2001.0,GDP
42,熊本県,5863705.0,2001.0,GDP
43,大分県,4353788.0,2001.0,GDP
44,宮崎県,3520348.0,2001.0,GDP
45,鹿児島県,5325961.0,2001.0,GDP
46,沖縄県,3539094.0,2001.0,GDP
0,北海道,19644430.0,2002.0,GDP
1,青森県,4287018.0,2002.0,GDP
2,岩手県,4578690.0,2002.0,GDP
3,宮城県,8411082.0,2002.0,GDP
4,秋田県,3723724.0,2002.0,GDP
5,山形県,4055910.0,2002.0,GDP
6,福島県,7642663.0,2002.0,GDP
7,茨城県,11052699.0,2002.0,GDP
8,栃木県,7835887.0,2002.0,GDP
9,群馬県,7478584.0,2002.0,GDP
10,埼玉県,20056883.0,2002.0,GDP
11,千葉県,18846341.0,2002.0,GDP
12,東京都,82845937.0,2002.0,GDP
13,神奈川県,30456539.0,2002.0,GDP
14,新潟県,9034189.0,2002.0,GDP
15,富山県,4484008.0,2002.0,GDP
16,石川県,4475632.0,2002.0,GDP
17,福井県,3289278.0,2002.0,GDP
18,山梨県,3164000.0,2002.0,GDP
19,長野県,7906115.0,2002.0,GDP
20,岐阜県,7106797.0,2002.0,GDP
21,静岡県,15858916.0,2002.0,GDP
22,愛知県,33635236.0,2002.0,GDP
23,三重県,7014488.0,2002.0,GDP
24,滋賀県,5659890.0,2002.0,GDP
25,京都府,9542024.0,2002.0,GDP
26,大阪府,38290431.0,2002.0,GDP
27,兵庫県,18324885.0,2002.0,GDP
28,奈良県,3781217.0,2002.0,GDP
29,和歌山県,3347405.0,2002.0,GDP
30,鳥取県,2045438.0,2002.0,GDP
31,島根県,2477706.0,2002.0,GDP
32,岡山県,7136464.0,2002.0,GDP
33,広島県,10797994.0,2002.0,GDP
34,山口県,5661736.0,2002.0,GDP
35,徳島県,2622090.0,2002.0,GDP
36,香川県,3699078.0,2002.0,GDP
37,愛媛県,4671348.0,2002.0,GDP
38,高知県,2384467.0,2002.0,GDP
39,福岡県,17254981.0,2002.0,GDP
40,佐賀県,2788800.0,2002.0,GDP
41,長崎県,4273597.0,2002.0,GDP
42,熊本県,5682879.0,2002.0,GDP
43,大分県,4297382.0,2002.0,GDP
44,宮崎県,3521866.0,2002.0,GDP
45,鹿児島県,5223887.0,2002.0,GDP
46,沖縄県,3536687.0,2002.0,GDP
0,北海道,19504371.0,2003.0,GDP
1,青森県,4248077.0,2003.0,GDP
2,岩手県,4550779.0,2003.0,GDP
3,宮城県,8382950.0,2003.0,GDP
4,秋田県,3700990.0,2003.0,GDP
5,山形県,4002340.0,2003.0,GDP
6,福島県,7491092.0,2003.0,GDP
7,茨城県,11150388.0,2003.0,GDP
8,栃木県,7896121.0,2003.0,GDP
9,群馬県,7567078.0,2003.0,GDP
10,埼玉県,20078845.0,2003.0,GDP
11,千葉県,19160997.0,2003.0,GDP
12,東京都,83630257.0,2003.0,GDP
13,神奈川県,30762430.0,2003.0,GDP
14,新潟県,9009212.0,2003.0,GDP
15,富山県,4566791.0,2003.0,GDP
16,石川県,4459930.0,2003.0,GDP
17,福井県,3288258.0,2003.0,GDP
18,山梨県,3130161.0,2003.0,GDP
19,長野県,7935817.0,2003.0,GDP
20,岐阜県,7141698.0,2003.0,GDP
21,静岡県,15747582.0,2003.0,GDP
22,愛知県,33695881.0,2003.0,GDP
23,三重県,7122073.0,2003.0,GDP
24,滋賀県,5690561.0,2003.0,GDP
25,京都府,9653245.0,2003.0,GDP
26,大阪府,38323574.0,2003.0,GDP
27,兵庫県,18164409.0,2003.0,GDP
28,奈良県,3724663.0,2003.0,GDP
29,和歌山県,3355613.0,2003.0,GDP
30,鳥取県,2047467.0,2003.0,GDP
31,島根県,2428547.0,2003.0,GDP
32,岡山県,7069192.0,2003.0,GDP
33,広島県,10960658.0,2003.0,GDP
34,山口県,5631938.0,2003.0,GDP
35,徳島県,2697530.0,2003.0,GDP
36,香川県,3640168.0,2003.0,GDP
37,愛媛県,4678759.0,2003.0,GDP
38,高知県,2376279.0,2003.0,GDP
39,福岡県,17455958.0,2003.0,GDP
40,佐賀県,2822325.0,2003.0,GDP
41,長崎県,4248345.0,2003.0,GDP
42,熊本県,5752413.0,2003.0,GDP
43,大分県,4422968.0,2003.0,GDP
44,宮崎県,3545529.0,2003.0,GDP
45,鹿児島県,5238679.0,2003.0,GDP
46,沖縄県,3575514.0,2003.0,GDP
0,北海道,19883837.0,2004.0,GDP
1,青森県,4500069.0,2004.0,GDP
2,岩手県,4606014.0,2004.0,GDP
3,宮城県,8469524.0,2004.0,GDP
4,秋田県,3757770.0,2004.0,GDP
5,山形県,3961783.0,2004.0,GDP
6,福島県,7836897.0,2004.0,GDP
7,茨城県,11196075.0,2004.0,GDP
8,栃木県,8132502.0,2004.0,GDP
9,群馬県,7668403.0,2004.0,GDP
10,埼玉県,20526591.0,2004.0,GDP
11,千葉県,19670654.0,2004.0,GDP
12,東京都,97962759.0,2004.0,GDP
13,神奈川県,30874470.0,2004.0,GDP
14,新潟県,9267701.0,2004.0,GDP
15,富山県,4863530.0,2004.0,GDP
16,石川県,4762465.0,2004.0,GDP
17,福井県,3351506.0,2004.0,GDP
18,山梨県,3186249.0,2004.0,GDP
19,長野県,8388888.0,2004.0,GDP
20,岐阜県,7512098.0,2004.0,GDP
21,静岡県,16699714.0,2004.0,GDP
22,愛知県,34779076.0,2004.0,GDP
23,三重県,7505210.0,2004.0,GDP
24,滋賀県,6017771.0,2004.0,GDP
25,京都府,10053804.0,2004.0,GDP
26,大阪府,39192627.0,2004.0,GDP
27,兵庫県,19608229.0,2004.0,GDP
28,奈良県,3867749.0,2004.0,GDP
29,和歌山県,3571864.0,2004.0,GDP
30,鳥取県,2121785.0,2004.0,GDP
31,島根県,2538156.0,2004.0,GDP
32,岡山県,7453806.0,2004.0,GDP
33,広島県,11033328.0,2004.0,GDP
34,山口県,5886707.0,2004.0,GDP
35,徳島県,2993418.0,2004.0,GDP
36,香川県,3780159.0,2004.0,GDP
37,愛媛県,5141381.0,2004.0,GDP
38,高知県,2475785.0,2004.0,GDP
39,福岡県,17850042.0,2004.0,GDP
40,佐賀県,2865032.0,2004.0,GDP
41,長崎県,4418987.0,2004.0,GDP
42,熊本県,5659180.0,2004.0,GDP
43,大分県,4553708.0,2004.0,GDP
44,宮崎県,3588399.0,2004.0,GDP
45,鹿児島県,5630408.0,2004.0,GDP
46,沖縄県,3662933.0,2004.0,GDP
0,北海道,19442200.0,2005.0,GDP
1,青森県,4368441.0,2005.0,GDP
2,岩手県,4496077.0,2005.0,GDP
3,宮城県,8429234.0,2005.0,GDP
4,秋田県,3692413.0,2005.0,GDP
5,山形県,3906669.0,2005.0,GDP
6,福島県,7793926.0,2005.0,GDP
7,茨城県,11277686.0,2005.0,GDP
8,栃木県,8217552.0,2005.0,GDP
9,群馬県,7647591.0,2005.0,GDP
10,埼玉県,20646963.0,2005.0,GDP
11,千葉県,19567785.0,2005.0,GDP
12,東京都,99361375.0,2005.0,GDP
13,神奈川県,31327333.0,2005.0,GDP
14,新潟県,9285245.0,2005.0,GDP
15,富山県,4835863.0,2005.0,GDP
16,石川県,4733952.0,2005.0,GDP
17,福井県,3409946.0,2005.0,GDP
18,山梨県,3214802.0,2005.0,GDP
19,長野県,8423849.0,2005.0,GDP
20,岐阜県,7554542.0,2005.0,GDP
21,静岡県,16919108.0,2005.0,GDP
22,愛知県,35609242.0,2005.0,GDP
23,三重県,7623189.0,2005.0,GDP
24,滋賀県,6044224.0,2005.0,GDP
25,京都府,10034945.0,2005.0,GDP
26,大阪府,39354848.0,2005.0,GDP
27,兵庫県,19618189.0,2005.0,GDP
28,奈良県,3862125.0,2005.0,GDP
29,和歌山県,3671561.0,2005.0,GDP
30,鳥取県,2042353.0,2005.0,GDP
31,島根県,2433170.0,2005.0,GDP
32,岡山県,7653848.0,2005.0,GDP
33,広島県,11382777.0,2005.0,GDP
34,山口県,5942472.0,2005.0,GDP
35,徳島県,2891129.0,2005.0,GDP
36,香川県,3692927.0,2005.0,GDP
37,愛媛県,4975042.0,2005.0,GDP
38,高知県,2405917.0,2005.0,GDP
39,福岡県,18049118.0,2005.0,GDP
40,佐賀県,2874132.0,2005.0,GDP
41,長崎県,4322697.0,2005.0,GDP
42,熊本県,5641146.0,2005.0,GDP
43,大分県,4331137.0,2005.0,GDP
44,宮崎県,3508097.0,2005.0,GDP
45,鹿児島県,5577729.0,2005.0,GDP
46,沖縄県,3652987.0,2005.0,GDP
0,北海道,19093276.0,2006.0,GDP
1,青森県,4727197.0,2006.0,GDP
2,岩手県,4540964.0,2006.0,GDP
3,宮城県,8483348.0,2006.0,GDP
4,秋田県,3774796.0,2006.0,GDP
5,山形県,3990670.0,2006.0,GDP
6,福島県,7919908.0,2006.0,GDP
7,茨城県,11600840.0,2006.0,GDP
8,栃木県,8300856.0,2006.0,GDP
9,群馬県,7805440.0,2006.0,GDP
10,埼玉県,20906256.0,2006.0,GDP
11,千葉県,19732013.0,2006.0,GDP
12,東京都,99912670.0,2006.0,GDP
13,神奈川県,32200779.0,2006.0,GDP
14,新潟県,9242706.0,2006.0,GDP
15,富山県,4763333.0,2006.0,GDP
16,石川県,4778355.0,2006.0,GDP
17,福井県,3466335.0,2006.0,GDP
18,山梨県,3286405.0,2006.0,GDP
19,長野県,8278926.0,2006.0,GDP
20,岐阜県,7756142.0,2006.0,GDP
21,静岡県,17174754.0,2006.0,GDP
22,愛知県,37014737.0,2006.0,GDP
23,三重県,7944885.0,2006.0,GDP
24,滋賀県,6145988.0,2006.0,GDP
25,京都府,10085207.0,2006.0,GDP
26,大阪府,39454331.0,2006.0,GDP
27,兵庫県,20091890.0,2006.0,GDP
28,奈良県,3839714.0,2006.0,GDP
29,和歌山県,3702275.0,2006.0,GDP
30,鳥取県,2093562.0,2006.0,GDP
31,島根県,2443344.0,2006.0,GDP
32,岡山県,8113637.0,2006.0,GDP
33,広島県,11447272.0,2006.0,GDP
34,山口県,5954044.0,2006.0,GDP
35,徳島県,2873896.0,2006.0,GDP
36,香川県,3846163.0,2006.0,GDP
37,愛媛県,5095990.0,2006.0,GDP
38,高知県,2398803.0,2006.0,GDP
39,福岡県,18054789.0,2006.0,GDP
40,佐賀県,2866870.0,2006.0,GDP
41,長崎県,4380900.0,2006.0,GDP
42,熊本県,5702752.0,2006.0,GDP
43,大分県,4361951.0,2006.0,GDP
44,宮崎県,3525501.0,2006.0,GDP
45,鹿児島県,5652168.0,2006.0,GDP
46,沖縄県,3682333.0,2006.0,GDP
0,北海道,18905204.0,2007.0,GDP
1,青森県,4683697.0,2007.0,GDP
2,岩手県,4489686.0,2007.0,GDP
3,宮城県,8270994.0,2007.0,GDP
4,秋田県,3689919.0,2007.0,GDP
5,山形県,4095911.0,2007.0,GDP
6,福島県,7858626.0,2007.0,GDP
7,茨城県,12060622.0,2007.0,GDP
8,栃木県,8350806.0,2007.0,GDP
9,群馬県,7984024.0,2007.0,GDP
10,埼玉県,20829690.0,2007.0,GDP
11,千葉県,20077466.0,2007.0,GDP
12,東京都,100143946.0,2007.0,GDP
13,神奈川県,32461844.0,2007.0,GDP
14,新潟県,9123318.0,2007.0,GDP
15,富山県,4763493.0,2007.0,GDP
16,石川県,4819512.0,2007.0,GDP
17,福井県,3498824.0,2007.0,GDP
18,山梨県,3286247.0,2007.0,GDP
19,長野県,8254266.0,2007.0,GDP
20,岐阜県,7704398.0,2007.0,GDP
21,静岡県,17121882.0,2007.0,GDP
22,愛知県,37778381.0,2007.0,GDP
23,三重県,8211687.0,2007.0,GDP
24,滋賀県,6195666.0,2007.0,GDP
25,京都府,10348251.0,2007.0,GDP
26,大阪府,39852196.0,2007.0,GDP
27,兵庫県,19823277.0,2007.0,GDP
28,奈良県,3770674.0,2007.0,GDP
29,和歌山県,3614033.0,2007.0,GDP
30,鳥取県,2014533.0,2007.0,GDP
31,島根県,2474107.0,2007.0,GDP
32,岡山県,7957938.0,2007.0,GDP
33,広島県,11936188.0,2007.0,GDP
34,山口県,6025403.0,2007.0,GDP
35,徳島県,2848304.0,2007.0,GDP
36,香川県,3881802.0,2007.0,GDP
37,愛媛県,5064325.0,2007.0,GDP
38,高知県,2346588.0,2007.0,GDP
39,福岡県,18285516.0,2007.0,GDP
40,佐賀県,2970098.0,2007.0,GDP
41,長崎県,4423588.0,2007.0,GDP
42,熊本県,5757918.0,2007.0,GDP
43,大分県,4350338.0,2007.0,GDP
44,宮崎県,3560660.0,2007.0,GDP
45,鹿児島県,5715726.0,2007.0,GDP
46,沖縄県,3704986.0,2007.0,GDP
0,北海道,18285018.0,2008.0,GDP
1,青森県,4462047.0,2008.0,GDP
2,岩手県,4239257.0,2008.0,GDP
3,宮城県,7889410.0,2008.0,GDP
4,秋田県,3477527.0,2008.0,GDP
5,山形県,3747984.0,2008.0,GDP
6,福島県,7382738.0,2008.0,GDP
7,茨城県,11554256.0,2008.0,GDP
8,栃木県,7924317.0,2008.0,GDP
9,群馬県,7516345.0,2008.0,GDP
10,埼玉県,20068073.0,2008.0,GDP
11,千葉県,19303407.0,2008.0,GDP
12,東京都,97112753.0,2008.0,GDP
13,神奈川県,31320071.0,2008.0,GDP
14,新潟県,8681454.0,2008.0,GDP
15,富山県,4516691.0,2008.0,GDP
16,石川県,4648621.0,2008.0,GDP
17,福井県,3363173.0,2008.0,GDP
18,山梨県,3164047.0,2008.0,GDP
19,長野県,7927213.0,2008.0,GDP
20,岐阜県,7388643.0,2008.0,GDP
21,静岡県,16301808.0,2008.0,GDP
22,愛知県,33637984.0,2008.0,GDP
23,三重県,7305234.0,2008.0,GDP
24,滋賀県,6008747.0,2008.0,GDP
25,京都府,9959705.0,2008.0,GDP
26,大阪府,38541873.0,2008.0,GDP
27,兵庫県,19345361.0,2008.0,GDP
28,奈良県,3654001.0,2008.0,GDP
29,和歌山県,3501134.0,2008.0,GDP
30,鳥取県,1914067.0,2008.0,GDP
31,島根県,2320379.0,2008.0,GDP
32,岡山県,7489482.0,2008.0,GDP
33,広島県,11026919.0,2008.0,GDP
34,山口県,5757191.0,2008.0,GDP
35,徳島県,2792398.0,2008.0,GDP
36,香川県,3743268.0,2008.0,GDP
37,愛媛県,4709019.0,2008.0,GDP
38,高知県,2273083.0,2008.0,GDP
39,福岡県,17550335.0,2008.0,GDP
40,佐賀県,2837083.0,2008.0,GDP
41,長崎県,4310992.0,2008.0,GDP
42,熊本県,5515669.0,2008.0,GDP
43,大分県,4277235.0,2008.0,GDP
44,宮崎県,3476524.0,2008.0,GDP
45,鹿児島県,5476267.0,2008.0,GDP
46,沖縄県,3667690.0,2008.0,GDP
0,北海道,18137697.0,2009.0,GDP
1,青森県,4401360.0,2009.0,GDP
2,岩手県,4121508.0,2009.0,GDP
3,宮城県,7741402.0,2009.0,GDP
4,秋田県,3413112.0,2009.0,GDP
5,山形県,3512878.0,2009.0,GDP
6,福島県,7024376.0,2009.0,GDP
7,茨城県,10809225.0,2009.0,GDP
8,栃木県,7732670.0,2009.0,GDP
9,群馬県,7308659.0,2009.0,GDP
10,埼玉県,19728869.0,2009.0,GDP
11,千葉県,19265129.0,2009.0,GDP
12,東京都,92059902.0,2009.0,GDP
13,神奈川県,29848958.0,2009.0,GDP
14,新潟県,8460554.0,2009.0,GDP
15,富山県,4161138.0,2009.0,GDP
16,石川県,4345594.0,2009.0,GDP
17,福井県,3291471.0,2009.0,GDP
18,山梨県,2970503.0,2009.0,GDP
19,長野県,7573478.0,2009.0,GDP
20,岐阜県,7036710.0,2009.0,GDP
21,静岡県,15011610.0,2009.0,GDP
22,愛知県,32443656.0,2009.0,GDP
23,三重県,7207157.0,2009.0,GDP
24,滋賀県,5825494.0,2009.0,GDP
25,京都府,9650795.0,2009.0,GDP
26,大阪府,36649230.0,2009.0,GDP
27,兵庫県,18394905.0,2009.0,GDP
28,奈良県,3469586.0,2009.0,GDP
29,和歌山県,3330256.0,2009.0,GDP
30,鳥取県,1837929.0,2009.0,GDP
